seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.name	annot.score	annot.itemRgb	annot.thick.start	annot.thick.end	annot.thick.width	CpG_ID
chr14	89804447	89804497	51	*	chr14	89804298	89804614	317	*	nr3c1	1	#7038A8	89804386	89804386	1	cg18657988
chr7	947151	947201	51	*	chr7	947191	947373	183	*	nr3c1	2	#7038A8	947290	947290	1	cg18664596
chr17	27044685	27044735	51	*	chr17	27044722	27044954	233	*	nr3c1	4	#7038A8	27044825	27044825	1	cg18686527
chr22	39545030	39545080	51	*	chr22	39545057	39545419	363	*	nr3c1	1	#7038A8	39545223	39545223	1	cg18708252
chr1	226536885	226536935	51	*	chr1	226536505	226537165	661	*	nr3c1	1	#7038A8	226536749	226536749	1	cg18777143
chr4	185370076	185370126	51	*	chr4	185370061	185370247	187	*	nr3c1	1	#7038A8	185370127	185370127	1	cg18786280
chr21	31019788	31019838	51	*	chr21	31019709	31019923	215	*	nr3c1	1	#7038A8	31019868	31019868	1	cg18790952
chr4	74965226	74965276	51	*	chr4	74964984	74965312	329	*	nr3c1	7	#7038A8	74965108	74965108	1	cg18804985
chr2	39407500	39407550	51	*	chr2	39407436	39407802	367	*	nr3c1	2	#7038A8	39407619	39407619	1	cg18823827
chr11	62321136	62321186	51	*	chr11	62320662	62321755	1094	*	nr3c1	26	#7038A8	62321181	62321181	1	cg18825531
chr17	5014729	5014779	51	*	chr17	5014756	5015436	681	*	nr3c1	7	#7038A8	5015181	5015181	1	cg18880595
chr5	131826458	131826508	51	*	chr5	131826318	131826806	489	*	nr3c1	8	#7038A8	131826531	131826531	1	cg18890864
chr1	111743038	111743088	51	*	chr1	111742810	111743045	236	*	nr3c1	1	#7038A8	111742929	111742929	1	cg18924738
chr12	99038577	99038627	51	*	chr12	99038189	99038956	768	*	nr3c1	7	#7038A8	99038480	99038480	1	cg18957484
chr4	174291932	174291982	51	*	chr4	174291821	174292251	431	*	nr3c1	5	#7038A8	174292005	174292005	1	cg18965055
chr12	31812016	31812066	51	*	chr12	31811958	31812750	793	*	nr3c1	9	#7038A8	31812269	31812269	1	cg19035718
chr4	57976756	57976806	51	*	chr4	57975949	57976773	825	*	nr3c1	3	#7038A8	57976485	57976485	1	cg19045644
chr13	113808243	113808293	51	*	chr13	113808198	113808358	161	*	nr3c1	2	#7038A8	113808281	113808281	1	cg19073576
chr20	59542589	59542639	51	*	chr20	59542258	59543049	792	*	nr3c1	5	#7038A8	59542736	59542736	1	cg19181528
chr21	40140783	40140833	51	*	chr21	40140509	40140892	384	*	nr3c1	2	#7038A8	40140757	40140757	1	cg19240869
chr1	153599812	153599862	51	*	chr1	153599378	153600000	623	*	nr3c1	12	#7038A8	153599728	153599728	1	cg19335413
chr17	66364737	66364787	51	*	chr17	66364644	66364827	184	*	nr3c1	1	#7038A8	66364675	66364675	1	cg19478606
chr22	30234653	30234703	51	*	chr22	30234402	30234834	433	*	nr3c1	5	#7038A8	30234608	30234608	1	cg19482915
chr2	153191749	153191799	51	*	chr2	153191407	153191995	589	*	nr3c1	3	#7038A8	153191640	153191640	1	cg19483330
chr7	12726429	12726479	51	*	chr7	12726018	12726619	602	*	nr3c1	8	#7038A8	12726258	12726258	1	cg19539421
chr11	131935145	131935195	51	*	chr11	131934644	131935292	649	*	nr3c1	6	#7038A8	131935084	131935084	1	cg19551248
chr2	128615962	128616012	51	*	chr2	128615373	128616101	729	*	nr3c1	6	#7038A8	128615851	128615851	1	cg19566038
chr14	57046475	57046525	51	*	chr14	57046150	57046771	622	*	nr3c1	5	#7038A8	57046413	57046413	1	cg19595763
chr22	44317517	44317567	51	*	chr22	44317378	44317749	372	*	nr3c1	2	#7038A8	44317605	44317605	1	cg19628739
chr12	739953	740003	51	*	chr12	739845	740060	216	*	nr3c1	1	#7038A8	739939	739939	1	cg19692784
chr4	122722346	122722396	51	*	chr4	122722061	122722664	604	*	nr3c1	10	#7038A8	122722377	122722377	1	cg19748678
chr21	43528205	43528255	51	*	chr21	43527999	43528344	346	*	nr3c1	3	#7038A8	43528095	43528095	1	cg19766460
chr12	124744261	124744311	51	*	chr12	124744310	124744588	279	*	nr3c1	2	#7038A8	124744443	124744443	1	cg19781462
chr10	121065912	121065962	51	*	chr10	121065300	121066455	1156	*	nr3c1	15	#7038A8	121065851	121065851	1	cg19800916
chr22	45993430	45993480	51	*	chr22	45993407	45994002	596	*	nr3c1	11	#7038A8	45993758	45993758	1	cg19816400
chr10	6281135	6281185	51	*	chr10	6280998	6281612	615	*	nr3c1	8	#7038A8	6281389	6281389	1	cg19935450
chr22	41682542	41682592	51	*	chr22	41681478	41682553	1076	*	nr3c1	11	#7038A8	41682110	41682110	1	cg19961382
chr7	25896490	25896540	51	*	chr7	25896473	25896825	353	*	nr3c1	4	#7038A8	25896608	25896608	1	cg19964811
chr2	65718931	65718981	51	*	chr2	65718754	65719077	324	*	nr3c1	2	#7038A8	65718861	65718861	1	cg20004147
chr17	35851415	35851465	51	*	chr17	35851462	35851565	104	*	nr3c1	1	#7038A8	35851485	35851485	1	cg20018022
chr8	681231	681281	51	*	chr8	681109	681283	175	*	nr3c1	3	#7038A8	681215	681215	1	cg20048125
chr3	9746059	9746109	51	*	chr3	9746056	9746253	198	*	nr3c1	2	#7038A8	9746137	9746137	1	cg20051033
chr15	26108401	26108451	51	*	chr15	26108441	26108570	130	*	nr3c1	1	#7038A8	26108528	26108528	1	cg20124450
chr6	16217825	16217875	51	*	chr6	16217859	16217901	43	*	nr3c1	1	#7038A8	16217861	16217861	1	cg20133046
chr7	102105344	102105394	51	*	chr7	102104974	102105569	596	*	nr3c1	8	#7038A8	102105375	102105375	1	cg20183778
chr15	33158989	33159039	51	*	chr15	33158903	33159343	441	*	nr3c1	4	#7038A8	33159072	33159072	1	cg20196924
chr15	78368276	78368326	51	*	chr15	78368319	78368487	169	*	nr3c1	1	#7038A8	78368385	78368385	1	cg20244241
chr15	47816148	47816198	51	*	chr15	47815989	47816225	237	*	nr3c1	2	#7038A8	47816114	47816114	1	cg20249458
chr10	30712431	30712481	51	*	chr10	30712116	30712807	692	*	nr3c1	10	#7038A8	30712473	30712473	1	cg20253556
chr14	105219517	105219567	51	*	chr14	105219281	105219701	421	*	nr3c1	6	#7038A8	105219520	105219520	1	cg20257916
chr2	26623666	26623716	51	*	chr2	26623582	26623861	280	*	nr3c1	4	#7038A8	26623762	26623762	1	cg20327067
chr17	3808157	3808207	51	*	chr17	3807785	3808203	419	*	nr3c1	5	#7038A8	3807958	3807958	1	cg20347269
chr13	103497941	103497991	51	*	chr13	103497959	103498492	534	*	nr3c1	11	#7038A8	103498156	103498156	1	cg20374041
chr15	31196072	31196122	51	*	chr15	31195671	31196373	703	*	nr3c1	9	#7038A8	31196061	31196061	1	cg20431272
chr2	11917490	11917540	51	*	chr2	11917450	11917578	129	*	nr3c1	1	#7038A8	11917460	11917460	1	cg20460514
chr1	210343636	210343686	51	*	chr1	210343569	210343641	73	*	nr3c1	1	#7038A8	210343596	210343596	1	cg20475157
chr15	59949781	59949831	51	*	chr15	59949354	59949902	549	*	nr3c1	4	#7038A8	59949728	59949728	1	cg20549688
chr2	207859049	207859099	51	*	chr2	207858852	207859086	235	*	nr3c1	1	#7038A8	207858980	207858980	1	cg20635389
chr17	45402355	45402405	51	*	chr17	45401702	45402397	696	*	nr3c1	7	#7038A8	45402115	45402115	1	cg20676602
chr1	224034220	224034270	51	*	chr1	224033256	224034249	994	*	nr3c1	9	#7038A8	224033794	224033794	1	cg20695057
chr2	14772731	14772781	51	*	chr2	14772666	14772796	131	*	nr3c1	1	#7038A8	14772695	14772695	1	cg20720059
chr20	49489539	49489589	51	*	chr20	49489389	49489595	207	*	nr3c1	1	#7038A8	49489494	49489494	1	cg20785120
chr18	77586855	77586905	51	*	chr18	77586700	77587255	556	*	nr3c1	5	#7038A8	77587064	77587064	1	cg20788561
chr2	204553666	204553716	51	*	chr2	204553638	204553869	232	*	nr3c1	1	#7038A8	204553763	204553763	1	cg20790161
chr1	225924665	225924715	51	*	chr1	225924677	225925253	577	*	nr3c1	9	#7038A8	225925014	225925014	1	cg20799095
chr6	31633626	31633676	51	*	chr6	31633440	31634032	593	*	nr3c1	5	#7038A8	31633718	31633718	1	cg20815084
chr7	129996313	129996363	51	*	chr7	129996052	129996390	339	*	nr3c1	7	#7038A8	129996207	129996207	1	cg20917077
chr10	34584292	34584342	51	*	chr10	34583940	34584443	504	*	nr3c1	6	#7038A8	34584194	34584194	1	cg20919854
chr6	143382018	143382068	51	*	chr6	143381972	143382338	367	*	nr3c1	2	#7038A8	143382170	143382170	1	cg20935933
chr2	120770681	120770731	51	*	chr2	120770424	120771186	763	*	nr3c1	5	#7038A8	120770631	120770631	1	cg20942248
chr2	37458764	37458814	51	*	chr2	37458387	37459007	621	*	nr3c1	10	#7038A8	37458730	37458730	1	cg20953075
chr7	25220048	25220098	51	*	chr7	25219816	25220428	613	*	nr3c1	6	#7038A8	25220043	25220043	1	cg20989283
chr10	14168864	14168914	51	*	chr10	14168752	14169060	309	*	nr3c1	2	#7038A8	14168900	14168900	1	cg20999004
chr6	138725872	138725922	51	*	chr6	138725765	138726084	320	*	nr3c1	1	#7038A8	138726022	138726022	1	cg21016503
chr3	49058986	49059036	51	*	chr3	49058738	49059673	936	*	nr3c1	8	#7038A8	49059283	49059283	1	cg21038223
chr2	204311167	204311217	51	*	chr2	204311085	204311392	308	*	nr3c1	2	#7038A8	204311254	204311254	1	cg21133255
chr21	46976175	46976225	51	*	chr21	46976003	46976202	200	*	nr3c1	4	#7038A8	46976093	46976093	1	cg21139150
chr16	230302	230352	51	*	chr16	230341	230521	181	*	nr3c1	1	#7038A8	230452	230452	1	cg21146898
chr1	160087799	160087849	51	*	chr1	160087831	160087953	123	*	nr3c1	1	#7038A8	160087926	160087926	1	cg21213506
chr9	137118148	137118198	51	*	chr9	137118098	137118390	293	*	nr3c1	3	#7038A8	137118243	137118243	1	cg21243944
chr12	125179587	125179637	51	*	chr12	125179380	125179879	500	*	nr3c1	5	#7038A8	125179593	125179593	1	cg21249138
chr3	194500865	194500915	51	*	chr3	194500685	194500897	213	*	nr3c1	2	#7038A8	194500828	194500828	1	cg21284822
chr20	2489564	2489614	51	*	chr20	2489401	2489572	172	*	nr3c1	2	#7038A8	2489469	2489469	1	cg21293622
chr20	2489564	2489614	51	*	chr20	2489608	2490077	470	*	nr3c1	7	#7038A8	2489860	2489860	1	cg21293622
chr2	238391435	238391485	51	*	chr2	238391264	238391650	387	*	nr3c1	3	#7038A8	238391372	238391372	1	cg21367213
chr11	73618548	73618598	51	*	chr11	73618420	73618608	189	*	nr3c1	2	#7038A8	73618510	73618510	1	cg21449673
chr3	154042025	154042075	51	*	chr3	154041796	154042066	271	*	nr3c1	2	#7038A8	154041908	154041908	1	cg21483475
chr3	154042025	154042075	51	*	chr3	154042075	154042439	365	*	nr3c1	5	#7038A8	154042310	154042310	1	cg21483475
chr16	87402123	87402173	51	*	chr16	87401977	87402270	294	*	nr3c1	3	#7038A8	87402129	87402129	1	cg21533743
chr11	125972724	125972774	51	*	chr11	125972421	125972727	307	*	nr3c1	1	#7038A8	125972518	125972518	1	cg21600154
chr16	89070647	89070697	51	*	chr16	89070612	89070881	270	*	nr3c1	1	#7038A8	89070691	89070691	1	cg21603914
chr20	42187356	42187406	51	*	chr20	42186989	42187660	672	*	nr3c1	5	#7038A8	42187255	42187255	1	cg21685427
chr21	38417551	38417601	51	*	chr21	38417601	38417835	235	*	nr3c1	1	#7038A8	38417710	38417710	1	cg21772500
chr19	16358492	16358542	51	*	chr19	16358511	16358695	185	*	nr3c1	4	#7038A8	16358583	16358583	1	cg21831071
chr18	6920190	6920240	51	*	chr18	6920128	6920227	100	*	nr3c1	1	#7038A8	6920182	6920182	1	cg21834512
chr12	104609609	104609659	51	*	chr12	104609430	104609697	268	*	nr3c1	3	#7038A8	104609570	104609570	1	cg21858255
chr11	68658383	68658433	51	*	chr11	68658381	68658688	308	*	nr3c1	3	#7038A8	68658509	68658509	1	cg21862992
chr20	3748616	3748666	51	*	chr20	3748187	3748735	549	*	nr3c1	4	#7038A8	3748452	3748452	1	cg21863878
chr8	145004388	145004438	51	*	chr8	145004405	145004569	165	*	nr3c1	1	#7038A8	145004474	145004474	1	cg21900799
chr6	146009877	146009927	51	*	chr6	146009656	146010077	422	*	nr3c1	2	#7038A8	146009783	146009783	1	cg21911930
chr4	57976556	57976606	51	*	chr4	57975949	57976773	825	*	nr3c1	3	#7038A8	57976485	57976485	1	cg21921384
chr1	208063870	208063920	51	*	chr1	208063621	208064048	428	*	nr3c1	3	#7038A8	208063855	208063855	1	cg21924403
chr7	94138743	94138793	51	*	chr7	94138617	94139706	1090	*	nr3c1	15	#7038A8	94139108	94139108	1	cg21974766
chr5	106724064	106724114	51	*	chr5	106723889	106724598	710	*	nr3c1	9	#7038A8	106724198	106724198	1	cg22009908
chr2	72441974	72442024	51	*	chr2	72441923	72442162	240	*	nr3c1	3	#7038A8	72442052	72442052	1	cg22018621
chr2	68122623	68122673	51	*	chr2	68122323	68123119	797	*	nr3c1	3	#7038A8	68122666	68122666	1	cg22023206
chr14	103844660	103844710	51	*	chr14	103844454	103844736	283	*	nr3c1	1	#7038A8	103844527	103844527	1	cg22035305
chr4	141024933	141024983	51	*	chr4	141024821	141025356	536	*	nr3c1	6	#7038A8	141025020	141025020	1	cg22064834
chr19	45946652	45946702	51	*	chr19	45946628	45947100	473	*	nr3c1	8	#7038A8	45946897	45946897	1	cg22094802
chr13	107185511	107185561	51	*	chr13	107185481	107185620	140	*	nr3c1	2	#7038A8	107185542	107185542	1	cg22114393
chr9	75200681	75200731	51	*	chr9	75200650	75201049	400	*	nr3c1	6	#7038A8	75200886	75200886	1	cg22154765
chr13	114770495	114770545	51	*	chr13	114770292	114770573	282	*	nr3c1	1	#7038A8	114770506	114770506	1	cg22198179
chr10	22233858	22233908	51	*	chr10	22233786	22233895	110	*	nr3c1	1	#7038A8	22233809	22233809	1	cg22199864
chr10	28822082	28822132	51	*	chr10	28822127	28822353	227	*	nr3c1	1	#7038A8	28822265	28822265	1	cg22232120
chr15	66209223	66209273	51	*	chr15	66209019	66209246	228	*	nr3c1	3	#7038A8	66209098	66209098	1	cg22235407
chr8	30273472	30273522	51	*	chr8	30273383	30273798	416	*	nr3c1	3	#7038A8	30273582	30273582	1	cg22242402
chr2	44588965	44589015	51	*	chr2	44588547	44589214	668	*	nr3c1	13	#7038A8	44588852	44588852	1	cg22251465
chr13	99709725	99709775	51	*	chr13	99709629	99709852	224	*	nr3c1	3	#7038A8	99709743	99709743	1	cg22276401
chr2	16079921	16079971	51	*	chr2	16079813	16079982	170	*	nr3c1	1	#7038A8	16079885	16079885	1	cg22311507
chr6	27114943	27114993	51	*	chr6	27114556	27115163	608	*	nr3c1	9	#7038A8	27114858	27114858	1	cg22349489
chr2	218751627	218751677	51	*	chr2	218751597	218751734	138	*	nr3c1	2	#7038A8	218751643	218751643	1	cg22368413
chr1	15058641	15058691	51	*	chr1	15058511	15058701	191	*	nr3c1	2	#7038A8	15058600	15058600	1	cg22386492
chr19	39250369	39250419	51	*	chr19	39250295	39250514	220	*	nr3c1	2	#7038A8	39250385	39250385	1	cg22602729
chr12	56473408	56473458	51	*	chr12	56473315	56473626	312	*	nr3c1	2	#7038A8	56473525	56473525	1	cg22663240
chr4	153700217	153700267	51	*	chr4	153699979	153700398	420	*	nr3c1	1	#7038A8	153700122	153700122	1	cg22689749
chr22	50311962	50312012	51	*	chr22	50311867	50312209	343	*	nr3c1	2	#7038A8	50312055	50312055	1	cg22709217
chr10	70660920	70660970	51	*	chr10	70660154	70661473	1320	*	nr3c1	15	#7038A8	70660873	70660873	1	cg22816171
chr1	68654112	68654162	51	*	chr1	68653927	68654315	389	*	nr3c1	2	#7038A8	68654162	68654162	1	cg22850128
chr1	8278817	8278867	51	*	chr1	8278790	8279122	333	*	nr3c1	8	#7038A8	8278981	8278981	1	cg22854463
chr5	6378597	6378647	51	*	chr5	6378496	6378881	386	*	nr3c1	7	#7038A8	6378670	6378670	1	cg22918914
chr14	54907779	54907829	51	*	chr14	54907600	54908285	686	*	nr3c1	8	#7038A8	54908021	54908021	1	cg22951408
chr5	156569777	156569827	51	*	chr5	156569578	156569902	325	*	nr3c1	3	#7038A8	156569793	156569793	1	cg22967122
chr5	96519117	96519167	51	*	chr5	96518722	96519436	715	*	nr3c1	9	#7038A8	96519076	96519076	1	cg22971398
chr12	56915593	56915643	51	*	chr12	56915499	56915661	163	*	nr3c1	2	#7038A8	56915595	56915595	1	cg23002907
chr3	12705835	12705885	51	*	chr3	12705152	12706007	856	*	nr3c1	11	#7038A8	12705660	12705660	1	cg23032965
chr2	10930911	10930961	51	*	chr2	10930843	10930983	141	*	nr3c1	1	#7038A8	10930876	10930876	1	cg23155853
chr14	64010079	64010129	51	*	chr14	64009669	64010540	872	*	nr3c1	7	#7038A8	64010244	64010244	1	cg23166357
chr17	79246549	79246599	51	*	chr17	79246493	79246708	216	*	nr3c1	2	#7038A8	79246588	79246588	1	cg23197837
chr3	16924709	16924759	51	*	chr3	16924462	16924780	319	*	nr3c1	3	#7038A8	16924600	16924600	1	cg23220897
chr10	116636907	116636957	51	*	chr10	116636564	116637065	502	*	nr3c1	4	#7038A8	116636799	116636799	1	cg23260525
chr18	55297793	55297843	51	*	chr18	55297291	55297865	575	*	nr3c1	12	#7038A8	55297507	55297507	1	cg23289615
chr6	36646245	36646295	51	*	chr6	36646123	36646799	677	*	nr3c1	13	#7038A8	36646355	36646355	1	cg23305046
chr17	7760856	7760906	51	*	chr17	7760299	7761508	1210	*	nr3c1	21	#7038A8	7760920	7760920	1	cg23336576
chr3	189949964	189950014	51	*	chr3	189949676	189950092	417	*	nr3c1	9	#7038A8	189949856	189949856	1	cg23351688
chr10	125824014	125824064	51	*	chr10	125823933	125824047	115	*	nr3c1	1	#7038A8	125823964	125823964	1	cg23359561
chr4	77870882	77870932	51	*	chr4	77870744	77871193	450	*	nr3c1	4	#7038A8	77870936	77870936	1	cg23408913
chr5	175300141	175300191	51	*	chr5	175300162	175300347	186	*	nr3c1	2	#7038A8	175300243	175300243	1	cg23409774
chr10	29546610	29546660	51	*	chr10	29545967	29546963	997	*	nr3c1	11	#7038A8	29546244	29546244	1	cg23427404
chr5	140864733	140864783	51	*	chr5	140864513	140864740	228	*	nr3c1	2	#7038A8	140864614	140864614	1	cg23445461
chr6	42420509	42420559	51	*	chr6	42420013	42420512	500	*	nr3c1	4	#7038A8	42420165	42420165	1	cg23472502
chr2	13147270	13147320	51	*	chr2	13147000	13147326	327	*	nr3c1	3	#7038A8	13147136	13147136	1	cg23482534
chr5	52218641	52218691	51	*	chr5	52218183	52218684	502	*	nr3c1	15	#7038A8	52218430	52218430	1	cg23494893
chr15	65477595	65477645	51	*	chr15	65477311	65478234	924	*	nr3c1	15	#7038A8	65477734	65477734	1	cg23540018
chr8	6189008	6189058	51	*	chr8	6188981	6189023	43	*	nr3c1	1	#7038A8	6189001	6189001	1	cg23549331
chr11	10772943	10772993	51	*	chr11	10772499	10773001	503	*	nr3c1	8	#7038A8	10772766	10772766	1	cg23570433
chr18	61557687	61557737	51	*	chr18	61557479	61557901	423	*	nr3c1	2	#7038A8	61557692	61557692	1	cg23582644
chr22	41763143	41763193	51	*	chr22	41763075	41763536	462	*	nr3c1	4	#7038A8	41763351	41763351	1	cg23609049
chr3	81866096	81866146	51	*	chr3	81866118	81866296	179	*	nr3c1	1	#7038A8	81866234	81866234	1	cg23625422
chr11	86332042	86332092	51	*	chr11	86331866	86332204	339	*	nr3c1	1	#7038A8	86332111	86332111	1	cg23668581
chr14	89680601	89680651	51	*	chr14	89680298	89680934	637	*	nr3c1	6	#7038A8	89680542	89680542	1	cg23678954
chr6	19839375	19839425	51	*	chr6	19839290	19839537	248	*	nr3c1	2	#7038A8	19839395	19839395	1	cg23687194
chr7	29523056	29523106	51	*	chr7	29522849	29523279	431	*	nr3c1	3	#7038A8	29523063	29523063	1	cg23687322
chr12	49319263	49319313	51	*	chr12	49319123	49319754	632	*	nr3c1	5	#7038A8	49319429	49319429	1	cg23699916
chr17	76713283	76713333	51	*	chr17	76712877	76713425	549	*	nr3c1	6	#7038A8	76713135	76713135	1	cg23725139
chr2	219596471	219596521	51	*	chr2	219596187	219596781	595	*	nr3c1	6	#7038A8	219596475	219596475	1	cg23729005
chr4	110651854	110651904	51	*	chr4	110651456	110651856	401	*	nr3c1	4	#7038A8	110651666	110651666	1	cg23820716
chr17	17991318	17991368	51	*	chr17	17990919	17991677	759	*	nr3c1	18	#7038A8	17991188	17991188	1	cg23830037
chr19	2543602	2543652	51	*	chr19	2543471	2544468	998	*	nr3c1	25	#7038A8	2544055	2544055	1	cg23854103
chr2	220159595	220159645	51	*	chr2	220159604	220159943	340	*	nr3c1	7	#7038A8	220159732	220159732	1	cg23869335
chr15	70755134	70755184	51	*	chr15	70754905	70755758	854	*	nr3c1	3	#7038A8	70755381	70755381	1	cg23917496
chr8	86376630	86376680	51	*	chr8	86376516	86376650	135	*	nr3c1	1	#7038A8	86376599	86376599	1	cg23957792
chr14	75762018	75762068	51	*	chr14	75761856	75762065	210	*	nr3c1	4	#7038A8	75761957	75761957	1	cg23959519
chr11	62160859	62160909	51	*	chr11	62160568	62161053	486	*	nr3c1	3	#7038A8	62160945	62160945	1	cg24078577
chr19	49993125	49993175	51	*	chr19	49992980	49993231	252	*	nr3c1	1	#7038A8	49993095	49993095	1	cg24082526
chr3	97483335	97483385	51	*	chr3	97483166	97483459	294	*	nr3c1	4	#7038A8	97483314	97483314	1	cg24139667
chr1	211751793	211751843	51	*	chr1	211751117	211751828	712	*	nr3c1	5	#7038A8	211751391	211751391	1	cg24162367
chr2	214098074	214098124	51	*	chr2	214097717	214098275	559	*	nr3c1	4	#7038A8	214097953	214097953	1	cg24206827
chr11	120856918	120856968	51	*	chr11	120856740	120856960	221	*	nr3c1	1	#7038A8	120856821	120856821	1	cg24255125
chr11	125439275	125439325	51	*	chr11	125439081	125439539	459	*	nr3c1	6	#7038A8	125439240	125439240	1	cg24277024
chr12	131519883	131519933	51	*	chr12	131519638	131520224	587	*	nr3c1	5	#7038A8	131519843	131519843	1	cg24311634
chr1	161469756	161469806	51	*	chr1	161469524	161469861	338	*	nr3c1	3	#7038A8	161469676	161469676	1	cg24428555
chr10	125844291	125844341	51	*	chr10	125844114	125844707	594	*	nr3c1	2	#7038A8	125844427	125844427	1	cg24443494
chr8	22048846	22048896	51	*	chr8	22048490	22048902	413	*	nr3c1	10	#7038A8	22048705	22048705	1	cg24473180
chr15	33360329	33360379	51	*	chr15	33360077	33360507	431	*	nr3c1	3	#7038A8	33360224	33360224	1	cg24543970
chr20	3597007	3597057	51	*	chr20	3597035	3597159	125	*	nr3c1	1	#7038A8	3597118	3597118	1	cg24589102
chr10	99097076	99097126	51	*	chr10	99096670	99097427	758	*	nr3c1	14	#7038A8	99096875	99096875	1	cg24590430
chr14	39703302	39703352	51	*	chr14	39703188	39703355	168	*	nr3c1	1	#7038A8	39703278	39703278	1	cg24603941
chr9	4490288	4490338	51	*	chr9	4490268	4490725	458	*	nr3c1	2	#7038A8	4490415	4490415	1	cg24611631
chr19	49999703	49999753	51	*	chr19	49999128	49999937	810	*	nr3c1	17	#7038A8	49999495	49999495	1	cg24645259
chr1	28439864	28439914	51	*	chr1	28439831	28439933	103	*	nr3c1	1	#7038A8	28439920	28439920	1	cg24647919
chr22	41107862	41107912	51	*	chr22	41107568	41107921	354	*	nr3c1	14	#7038A8	41107747	41107747	1	cg24659873
chr10	25241427	25241477	51	*	chr10	25241454	25241990	537	*	nr3c1	3	#7038A8	25241622	25241622	1	cg24676609
chr15	56148763	56148813	51	*	chr15	56148792	56149014	223	*	nr3c1	2	#7038A8	56148851	56148851	1	cg24686153
chr2	20101884	20101934	51	*	chr2	20101189	20102034	846	*	nr3c1	13	#7038A8	20101704	20101704	1	cg24717024
chr6	48714968	48715018	51	*	chr6	48714672	48715005	334	*	nr3c1	2	#7038A8	48714886	48714886	1	cg24723637
chr2	103236124	103236174	51	*	chr2	103235144	103236270	1127	*	nr3c1	12	#7038A8	103235568	103235568	1	cg24751648
chr15	33486924	33486974	51	*	chr15	33486884	33487355	472	*	nr3c1	2	#7038A8	33487001	33487001	1	cg24788019
chr7	23052972	23053022	51	*	chr7	23052990	23053097	108	*	nr3c1	1	#7038A8	23053005	23053005	1	cg24791380
chr2	86135013	86135063	51	*	chr2	86135040	86135279	240	*	nr3c1	3	#7038A8	86135179	86135179	1	cg24819596
chr17	7620647	7620697	51	*	chr17	7620313	7620876	564	*	nr3c1	5	#7038A8	7620659	7620659	1	cg24837744
chr9	124227389	124227439	51	*	chr9	124227356	124227581	226	*	nr3c1	2	#7038A8	124227441	124227441	1	cg24863559
chr4	140374789	140374839	51	*	chr4	140374417	140374987	571	*	nr3c1	7	#7038A8	140374764	140374764	1	cg24926008
chr15	99259363	99259413	51	*	chr15	99259335	99259552	218	*	nr3c1	1	#7038A8	99259416	99259416	1	cg24954861
chr10	103348064	103348114	51	*	chr10	103347910	103348164	255	*	nr3c1	5	#7038A8	103348039	103348039	1	cg24980609
chr13	31667191	31667241	51	*	chr13	31667015	31667548	534	*	nr3c1	10	#7038A8	31667295	31667295	1	cg24989176
chr4	185077543	185077593	51	*	chr4	185077316	185077763	448	*	nr3c1	8	#7038A8	185077561	185077561	1	cg24996958
chr9	119311603	119311653	51	*	chr9	119311543	119311948	406	*	nr3c1	10	#7038A8	119311740	119311740	1	cg24998347
chr6	31926805	31926855	51	*	chr6	31926596	31927128	533	*	nr3c1	6	#7038A8	31926812	31926812	1	cg25016907
chr10	71906674	71906724	51	*	chr10	71906196	71906782	587	*	nr3c1	9	#7038A8	71906474	71906474	1	cg25086512
chr11	128077959	128078009	51	*	chr11	128077733	128078756	1024	*	nr3c1	19	#7038A8	128078187	128078187	1	cg25130471
chr12	96390059	96390109	51	*	chr12	96389794	96390282	489	*	nr3c1	4	#7038A8	96390092	96390092	1	cg25137372
chr4	15679598	15679648	51	*	chr4	15679470	15679615	146	*	nr3c1	1	#7038A8	15679564	15679564	1	cg25215230
chr8	82042993	82043043	51	*	chr8	82042725	82043106	382	*	nr3c1	1	#7038A8	82042861	82042861	1	cg25230327
chr12	27484462	27484512	51	*	chr12	27484256	27484506	251	*	nr3c1	4	#7038A8	27484369	27484369	1	cg25233914
chr8	125828024	125828074	51	*	chr8	125827717	125828071	355	*	nr3c1	4	#7038A8	125827857	125827857	1	cg25281674
chr5	162688926	162688976	51	*	chr5	162688619	162688971	353	*	nr3c1	1	#7038A8	162688800	162688800	1	cg25326454
chr4	29053365	29053415	51	*	chr4	29053297	29053500	204	*	nr3c1	2	#7038A8	29053390	29053390	1	cg25352940
chr13	44887281	44887331	51	*	chr13	44887151	44887300	150	*	nr3c1	1	#7038A8	44887260	44887260	1	cg25374269
chr13	110658915	110658965	51	*	chr13	110658550	110659115	566	*	nr3c1	8	#7038A8	110658876	110658876	1	cg25374852
chr2	111878453	111878503	51	*	chr2	111878012	111878541	530	*	nr3c1	6	#7038A8	111878217	111878217	1	cg25455438
chr12	124492549	124492599	51	*	chr12	124492438	124492719	282	*	nr3c1	2	#7038A8	124492541	124492541	1	cg25459280
chr6	151186601	151186651	51	*	chr6	151186552	151187022	471	*	nr3c1	7	#7038A8	151186742	151186742	1	cg25529303
chr2	201480219	201480269	51	*	chr2	201480041	201480306	266	*	nr3c1	7	#7038A8	201480172	201480172	1	cg25535666
chr17	8286577	8286627	51	*	chr17	8286338	8287180	843	*	nr3c1	19	#7038A8	8286673	8286673	1	cg25565098
